000174,55992786,1436100486,Bool,BaseCamp_Balloon_Generation
000175,E7F6A326,3891700518,Bool,BaseCamp_BalloonParts_Delete
000176,15BCAEFC,0364687100,Bool,BaseCamp_BalloonParts_Generation
000178,53D5363F,1406481983,Bool,BaseCamp_CreateGoronGuide
000179,8EA1AE8B,2392960651,Bool,BaseCamp_FallingZonauParts
000180,2F47CC6A,0793234538,Bool,BaseCamp_GateOpen
000181,1C2848F0,0472402160,Bool,BaseCamp_GateOpen_D
000182,63DAE61D,1675290141,Bool,BaseCamp_GateOpen_East
000183,D6F7D4B5,3606566069,Bool,BaseCamp_GateOpen_MainBack
000184,91AF987E,2444204158,Bool,BaseCamp_GateOpen_South
000185,17E7AB41,0401058625,Bool,BaseCamp_GateOpen_West
000186,B3C715B8,3016168888,Bool,BaseCamp_Gerudo_First
000188,E8CB52DB,3905639131,Bool,BaseCamp_Give_ArrowBundle_A_01
000189,57ADA21A,1470997018,Bool,BaseCamp_Give_ArrowBundle_A_02
000190,3E950BB9,1049955257,Bool,BaseCamp_Give_Item_Enemy_131
000191,E0A4A515,3768886549,Bool,BaseCamp_Give_Item_Ore_G
000192,670953B6,1728664502,Bool,BaseCamp_Give_LightBall_Large
000193,00DA5DD9,0014310873,Bool,BaseCamp_Give_LightBall_Small
000194,BD108A4D,3171977805,Bool,BaseCamp_Goron1_First
000195,F474A528,4101285160,Bool,BaseCamp_Goron2_First
000196,D4733C2E,3564321838,Bool,BaseCamp_Goron2_First_PosChange
000197,4C13ED6F,1276374383,Bool,BaseCamp_Hateno_Cheese
000199,95D4FA46,2513762886,Bool,BaseCamp_Npc_Goron011_Talk01
000200,46A5EAC5,1185278661,Bool,Unknown
000201,EB09A8F1,3943278833,Bool,BaseCamp_Purah_After1
000202,2AF63CD7,0720780503,Bool,BaseCamp_Purah_After2
000203,6E0D6390,1846371216,Bool,BaseCamp_Purah_After3
000204,57FA58F6,1476024566,Bool,BaseCamp_ReturnedAway_01
000205,79DED24B,2044645963,Bool,BaseCamp_Rito_First
000208,F490DEF8,4103134968,Bool,BaseCamp_TalkGerudoChallengeComplete
000209,C7973944,3348576580,Bool,BaseCamp_TalkGoronChallengeComplete
000210,26F98EB2,0653889202,Bool,BaseCamp_TalkRitoChallengeComplete
000211,5A4944AA,1514751146,Bool,BaseCamp_TalkZoraChallengeComplete
000212,26FB703E,0654012478,Bool,BaseCamp_Zora_First
000213,AF78E3ED,2943935469,Bool,BaseCamp_Zora_First_PosChange
000214,C69E3FDD,3332259805,Bool,BaseCamp_Zora_First_ZeldaAfter
000215,B15FF5CB,2975856075,Bool,Basketball_MiniGame_IsFinishFirstTake
000218,945D1251,2489127505,Bool,BattleStart_ColosseumGerudo
000219,97D1986A,2547095658,Bool,BattleStart_ColosseumHateno
000220,3EF224FE,1056056574,Bool,BattleStart_ColosseumHyrule
000221,E4EA6263,3840565859,Bool,BattleStart_ColosseumKorokForest
000222,825E09A0,2187200928,Bool,BattleStart_ColosseumOrdin
000223,567A0656,1450837590,Bool,BattleStart_ColosseumSaihateno
000226,DC0BA1AD,3691749805,Bool,Bera_ClearTalk
000227,A2CDAB71,2731387761,Bool,Bera_JustDecideTradeItem
000228,7E94109D,2123632797,Bool,Bera_Meet_TabantaBridgeHatago
000229,CE27C584,3458712964,Bool,Big_Rotate_Getpresent
000234,681B5DE3,1746623971,Bool,BirdmanContest_HaveExplained
000235,4D135C23,1293114403,Bool,BirdManContest_HaveRecord
000236,63DD60F5,1675452661,Bool,BirdManContest_HaveTalked
000237,BCE0DA8B,3168852619,Bool,BirdmanContest_IsPlayed
000241,E2A674C1,3802559681,Bool,BlackZelda_IsGetHeartUtuwa
000242,85820827,2239891495,Bool,BlindRuins_BoardChecked
000243,A9B9CA61,2847525473,Bool,BlindRuins_CaveAppear
000244,E9066AEF,3909511919,Bool,BlindRuins_CaveAppeared
000246,410ABFC7,1091223495,Bool,BlindRuins_FireSwitchOn
000247,1B7D0659,0461178457,Bool,BlindRuins_FirstTalked
000248,976DADA0,2540547488,Bool,BlindRuins_GetFireTreasure
000249,84B60281,2226520705,Bool,BlindRuins_GetThunderTreasure
000250,EBB5B49E,3954554014,Bool,BlindRuins_GetWaterTreasure
000251,505E0C23,1348340771,Bool,BlindRuins_GetWindTreasure
000252,9AA08FC5,2594213829,Bool,BlindRuins_HeardAboutKakariko
000253,4AA717E7,1252464615,Bool,BlindRuins_Joined
000254,652E4B83,1697532803,Bool,BlindRuins_JoinTalked
000257,D50E4A72,3574483570,Bool,BlindRuins_NPCMoveToCave
000258,43DCDA42,1138547266,Bool,BlindRuins_ReportFireTreasure
000259,D92ED016,3643723798,Bool,BlindRuins_ReportThunderTreasure
000260,AC72832F,2893185839,Bool,BlindRuins_ReportWaterTreasure
000261,19F66CCC,0435580108,Bool,BlindRuins_ReportWindTreasure
000262,4CA4B089,1285861513,Bool,BlindRuins_RewardNotReceived
000264,0CC5F2BB,0214299323,Bool,BlindRuins_TalkedInCave
000265,FC480A4D,4232579661,Bool,BlindRuins_ThunderSwitchOn
000266,D65B6A61,3596315233,Bool,BlindRuins_WaterSwitchOn
000267,F615DA5F,4128627295,Bool,BlindRuins_WindSwitchOn
000268,1AB17DFC,0447839740,Bool,BlueprintImitation_FirstTalk
000269,FD792FA6,4252577702,Bool,BringKokko01__HorseInnChallenge005
000270,5541D6FB,1430378235,Bool,BringKokko02__HorseInnChallenge005
000271,F54144D6,4114695382,Bool,BringKokko03__HorseInnChallenge005
000272,D59A841D,3583673373,Bool,BringKokko04__HorseInnChallenge005
000273,3F402208,1061167624,Bool,BringKokko05__HorseInnChallenge005
000275,2065529C,0543511196,Bool,BuildHouse_AreaInRoom
000276,26D1550D,0651253005,Bool,BuildHouse_BuildStep_oasis050_isFirstTalk
000277,E32349D9,3810740697,Bool,BuildHouse_oasis050_In
000278,1CF208EC,0485624044,Bool,BuildHouse_PleaseCleanSpace
000279,C86334CA,3361944778,Bool,BuildHouse_RoomAllBought
000280,5F4AB297,1598730903,Bool,BuildHouse_RoomNotFound
000281,A5FE7A34,2784918068,Bool,BuildHouse_RoomPresent
000282,C358354A,3277337930,Bool,Unknown
000283,141DB27E,0337490558,Bool,BuildingMaterialsTutorial_Built
000284,C8BA2EAB,3367644843,Bool,BuildingMaterialsTutorial_Built_Talk
000286,646FDC72,1685052530,Bool,BuildingMaterialsTutorial_Give
000287,1DD9B88D,0500807821,Bool,BuildingMaterialsTutorial_MadeRoof
000290,CA3C378C,3392944012,Bool,BuildingMaterialsTutorial_Talked01
000291,C852A73B,3360859963,Bool,BuriDomi_HaveTalked
000292,DE494C9C,3729345692,Bool,BuriDomi_HaveTalked_2
000293,A6147D1C,2786360604,Bool,BZ_Chase_Room1_Clear
000294,D38E6816,3549325334,Bool,BZ_Chase_Room1_In
000295,D45A7C0A,3562699786,Bool,BZ_Chase_Room2_Clear
000296,1851D7E2,0408016866,Bool,BZ_Chase_Room2_In
000297,9CF97EB2,2633596594,Bool,BZ_Chase_Room3_Clear
000298,A7F5E8F9,2817911033,Bool,BZ_Chase_Room3_In
000299,72BC3D1D,1924939037,Bool,BZ_Chase_Room4_Clear
000300,0D1F4EE4,0220155620,Bool,BZ_Chase_Room4_In
000301,D8BBD69E,3636188830,Bool,BZ_Chase_Room5_Clear
000302,37E0AF1F,0937471775,Bool,BZ_Chase_Room5_In
000303,7F155715,2132104981,Bool,BZ_Chase_Room6_Clear
000304,B8ADE808,3098404872,Bool,BZ_Chase_Room6_In
000305,FFD5EE10,4292210192,Bool,BZ_Chase_State_Ninomaru
000306,D0918248,3499197000,Bool,BZ_Chase_State_Square
000307,F8313FF8,4163977208,Bool,BZ_Chase_SubState_00
000309,A36E838E,2741928846,Bool,Cannon04_AfterInsideTalk
000313,BD8DE1E9,3180192233,Bool,Cannon04_GateOpenTalk
000314,2541565C,0625038940,Bool,Cannon04_HearLongTalk
000315,6E67033C,1852244796,Bool,Cannon04_Talked
000316,A565DCC0,2774916288,Bool,Cannon05_AboutMaster
000319,949997BB,2493093819,Bool,Cannon05_KakkudaEscaped
000323,3B6E53FF,0997086207,Bool,Cannon05_Repaired
000324,16532405,0374547461,Bool,Cannon05_Talked
000329,0CD66E8F,0215379599,Bool,Cannon06_NpcMoved
000330,3754C658,0928302680,Bool,Cannon06_Repaired
000331,B8FCF8CD,3103586509,Bool,Cannon07_TarRomoved
000333,E39C72F7,3818681079,Bool,Cannon09_FoodNotReceived
000336,945C1B36,2489064246,Bool,Cannon09_NPCCarried
000338,D734EC28,3610569768,Bool,Cannon09_Repaired
000342,EEBC02A8,4005298856,Bool,Cannon12_Repaired_Asked
000346,046BBC8C,0074169484,Bool,Cannon13_OnSwitchOnce
000347,DF0BCDD5,3742092757,Bool,Cannon13_Repaired
000351,9E8A299B,2659854747,Bool,Cannon13_WallBroken
000352,7D02B53E,2097329470,Bool,Canyon_Cold_Gaman_Challenge_Once
000353,A35B75AB,2740680107,Bool,Canyon_Cold_Gaman_Explain
000354,F27E79F7,4068375031,Bool,Canyon_Cold_Gaman_Losed
000355,57AEF4CD,1471083725,Bool,Canyon_Cold_Gaman_LosedAndTalked
000356,DA5F76D2,3663689426,Bool,Canyon_Cold_Gaman_Waiting
000357,3C23DC2F,1008983087,Bool,Canyon_Gaman_Battle
000358,F4898DC0,4102655424,Bool,Canyon_Gaman_Battle_HotOrCold
000359,0A1B83BE,0169575358,Bool,Canyon_Gaman_Challenge_Once
000360,62D0D08C,1657852044,Bool,Canyon_Gaman_Explain
000361,3D6A41D9,1030373849,Bool,Canyon_Gaman_GoAway
000362,55B82905,1438132485,Bool,Canyon_Gaman_Losed
000363,1D8FE2A9,0495968937,Bool,Canyon_Gaman_LosedAndTalked
000364,94DDAD0D,2497555725,Bool,Canyon_Gaman_NoMoney
000365,AFF44715,2952021781,Bool,Canyon_Gaman_StonePillar
000366,3BD046BE,1003505342,Bool,Canyon_Gaman_Waiting
000367,13129EE4,0319987428,Bool,Canyon_Gaman_Wear
000372,D7B0B9AE,3618683310,Bool,Canyon_Gaman_WhileTalked_04
000373,72D38F0F,1926467343,Bool,Canyon_Gaman_WhileTalked_05
000374,C0AF51B6,3232715190,Bool,Canyon_Gaman_WhileTalked_06
000375,9A25E699,2586175129,Bool,Canyon_Gaman_WhileTalked_07
000380,3A54A42B,0978625579,Bool,CarrotFieldPlayerIsNearby
000383,A4C3B3C3,2764288963,Bool,CarryGoronKid1_IsReadyCarry
000387,93A423A8,2477007784,Bool,CarryGoronkid2_DeleteRock
000388,C1BE9166,3250491750,Bool,CarryGoronKid2_HaveTalkedAfterRemovedRock
000391,8DBE08F5,2378041589,Bool,CarryGoronkid2_IsRockOnRail
000393,4B5BECB2,1264315570,Bool,CarryGoronKid2_ReachedStation
000394,DBE47F32,3689185074,Bool,CarryGoronkid2_RemovedRock
000396,BB7722ED,3145147117,Bool,CarryStone_CarriedStone
000397,9F04B598,2667885976,Bool,CarryStone_WatchedRewardEvent
000398,9CF367D4,2633197524,Bool,CarryStone_Zora013_Disappear
000399,525BCDE2,1381748194,Bool,CarryStone_Zora013_HaveSpawned
000400,251E1EF8,0622731000,Bool,CarryToShrine01_Crystal_Finish
000401,3722F265,0925037157,Bool,CarryToShrine01_Crystal_Start
000402,3557B44E,0894940238,Bool,CarryToShrine02_Crystal_Finish
000403,13EF5755,0334452565,Bool,CarryToShrine02_Crystal_Start
000405,0EFB460D,0251348493,Bool,CarryToShrine03_Crystal_Finish
000406,38E4BE3C,0954515004,Bool,CarryToShrine03_Crystal_Start
000407,C73FABD4,3342838740,Bool,CarryToShrine04_ClearDark
000408,3860245B,0945824859,Bool,CarryToShrine05_Crystal_Finish
000409,F8DF19F3,4175370739,Bool,CarryToShrine05_Crystal_Respawn
000410,F5ECAD94,4125928852,Bool,CarryToShrine05_Crystal_Start
000411,63978C16,1670876182,Bool,CarryToShrine06_Crystal_Finish
000412,14B2D237,0347263543,Bool,CarryToShrine06_Crystal_Start
000413,03005327,0050352935,Bool,CarryToShrine07_Crystal_Finish
000414,4AAEF390,1252979600,Bool,CarryToShrine07_Crystal_Start
000415,5A1A4FF5,1511673845,Bool,CarryToShrine08_Crystal_Finish
000416,620363BA,1644389306,Bool,CarryToShrine08_Crystal_Start
000417,CC669F2B,3429277483,Bool,CarryToShrine09_Crystal_Finish
000418,3896D352,0949408594,Bool,CarryToShrine09_Crystal_Start
000419,1E62ED72,0509799794,Bool,CarryToShrine10_Crystal_Finish
000420,36F15CEC,0921787628,Bool,CarryToShrine10_Crystal_Start
000421,8177BF82,2172108674,Bool,CarryToShrine11_Crystal_Finish
000422,A5CC202D,2781618221,Bool,CarryToShrine11_Crystal_Start
000423,8198CCB0,2174274736,Bool,CarryToShrine12_Crystal_Finish
000424,F5A19EA1,4121009825,Bool,CarryToShrine12_Crystal_Start
000425,16188441,0370705473,Bool,CarryToShrine13_Crystal_Finish
000426,FFA23FF6,4288823286,Bool,CarryToShrine13_Crystal_Start
000435,5AC11706,1522603782,Bool,CarryToShrine13_Door
000437,BFED06B1,3219982001,Bool,CarryToShrine14_Crystal_Finish
000438,C52E4E7C,3308146300,Bool,CarryToShrine14_Crystal_Start
000439,E5D90DFB,3856207355,Bool,CarryToShrine15_Crystal_Finish
000440,EE3CADDB,3996954075,Bool,CarryToShrine15_Crystal_Start
000441,555DBC6D,1432206445,Bool,CarryToShrine16_Crystal_Finish
000442,C40F7303,3289346819,Bool,CarryToShrine16_Crystal_Start
000443,D2ED801C,3538780188,Bool,Unknown
000444,328761C3,0847733187,Bool,CarryToShrine17_Crystal_Finish
000445,DE5354F3,3730003187,Bool,CarryToShrine17_Crystal_Start
000446,FC7AB866,4235901030,Bool,CarryToShrine18_Crystal_Finish
000447,8E211B0D,2384534285,Bool,CarryToShrine18_Crystal_Start
000448,958E8D7F,2509147519,Bool,CarryToShrine19_Crystal_Finish
000449,67F45DE3,1744068067,Bool,CarryToShrine19_Crystal_Respawn
000450,EA920DB4,3935440308,Bool,CarryToShrine19_Crystal_Start
000451,80814009,2155954185,Bool,CarryToShrine20_Crystal_Finish
000452,73026494,1929536660,Bool,CarryToShrine20_Crystal_Respawn
000453,CCDC8703,3437004547,Bool,CarryToShrine20_Crystal_Start
000454,D63B5ACD,3594214093,Bool,CarryToShrine21_Crystal_Finish
000455,03CDE950,0063826256,Bool,CarryToShrine21_Crystal_Start
000456,EDA2DA60,3986872928,Bool,CarryToShrine22_Crystal_Finish
000457,5BEA2A2D,1542072877,Bool,CarryToShrine22_Crystal_Start
000458,37308C9A,0925928602,Bool,CarryToShrine23_Crystal_Finish
000459,7E890190,2122908048,Bool,CarryToShrine23_Crystal_Start
000460,2075C702,0544589570,Bool,Cave_Eldin_0028_OpenTreasure
000461,EE4EC12E,3998138670,Bool,Cave_Firone_0009_DungeonAppeared
000462,E60617F2,3859159026,Bool,Cave_GerudoDesert_0039_Activate
000463,50BF5AC8,1354717896,Bool,Cave_GerudoDesert_0039_Open1
000464,57DCA6D3,1474078419,Bool,Cave_GerudoDesert_0039_Open2
000465,E9D4B71C,3923031836,Bool,Cave_GerudoDesert_0039_Open3
000466,C7E6E5B0,3353798064,Bool,Cave_GerudoHighlands_0008_Clear
000467,742A7838,1948940344,Bool,Cave_Hebra_0039_In
000468,EE4E682F,3998115887,Bool,Cave_LanayruMaountan_0022_ClearEvent
000469,6F10B1DD,1863365085,Bool,Cave_LanayruMountain_0022_WaterDown
000471,841AA5D3,2216338899,Bool,Cave_LanayruMountain_0022_WaterSurface
000473,694AC696,1766508182,Bool,CaveBase_EnemyDefeated
000474,5167667F,1365730943,Bool,CaveBase_Hostage
000475,D768D189,3613970825,Bool,CaveBase_Invade
000476,DAA76D8B,3668405643,Bool,CaveBase_IsGetReward
000478,247408A6,0611584166,Bool,CaveBase_RewardKeep
000479,82C2D041,2193805377,Bool,Chaby_RecentTalk
000484,1C4E2590,0474883472,Bool,Unknown
000485,D992A623,3650266659,Bool,Unknown
000486,2F43946D,0792958061,Bool,Unknown
000487,7112797F,1897036159,Bool,Unknown
000488,5A49FCBB,1514798267,Bool,Unknown
000489,B49CA041,3030163521,Bool,Unknown
000490,9A13EFF3,2584997875,Bool,Unknown
000491,EF573F14,4015472404,Bool,Unknown
000492,CDAB4015,3450552341,Bool,Unknown
000493,CD4881FD,3444081149,Bool,Unknown
000494,DD16BC97,3709254807,Bool,Unknown
000495,0EC8761D,0248018461,Bool,Unknown
000496,577F0630,1467942448,Bool,Unknown
000497,C8C90082,3368616066,Bool,Unknown
000498,D0F5464D,3505735245,Bool,Unknown
000499,71DED922,1910429986,Bool,Unknown
000500,358EB3BF,0898544575,Bool,Unknown
000501,86CA2655,2261395029,Bool,Unknown
000502,03AB119C,0061542812,Bool,CharaDirectory_IsEnableCharaDirectory
000503,F565FDD1,4117102033,Bool,Unknown
000504,75616589,1969317257,Bool,Unknown
000505,BF8E83E7,3213788135,Bool,Unknown
000506,2D335110,0758337808,Bool,Unknown
000507,008E840C,0009339916,Bool,Unknown
000508,8013DC8E,2148785294,Bool,Unknown
000509,0999F97D,0161085821,Bool,Unknown
000510,342CD563,0875353443,Bool,Unknown
000511,50633DBF,1348681151,Bool,Unknown
000512,762FF336,1982853942,Bool,Unknown
000513,FD09434A,4245242698,Bool,Unknown
000514,B26C05E2,2993423842,Bool,Unknown
000515,76348BB9,1983155129,Bool,Unknown
000516,7C1FF189,2082468233,Bool,Unknown
000517,49BA592E,1236949294,Bool,Unknown
000518,10693FBC,0275333052,Bool,Unknown
000519,0DD70561,0232195425,Bool,Unknown
000520,16E7C933,0384289075,Bool,Unknown
000521,9058C118,2421735704,Bool,Unknown
000522,874745A6,2269595046,Bool,Unknown
000523,AE2A112B,2921992491,Bool,Unknown
000524,C35D8B7E,3277687678,Bool,Unknown
000526,36C2C10C,0918733068,Bool,CharaDirectory_IsNew.Dm_Npc_Raul
000527,0C0683EB,0201753579,Bool,CharaDirectory_IsNew.Dm_Npc_Raumi
000528,BD934524,3180545316,Bool,CharaDirectory_IsNew.Dm_Npc_Zelda_Search_Improve
000529,EC8A4B01,3968486145,Bool,CharaDirectory_IsNew.Enemy_Assassin_Senior
000530,D3695800,3546896384,Bool,CharaDirectory_IsNew.Enemy_Ganondorf
000531,EBF2BC30,3958553648,Bool,CharaDirectory_IsNew.Npc_AncientAssistant003_K1
000532,E605BFEE,3859136494,Bool,CharaDirectory_IsNew.Npc_AncientDoctor
000533,546622B4,1415979700,Bool,CharaDirectory_IsNew.Npc_AncientDoctor_Hateno
000534,AD5C06CF,2908489423,Bool,CharaDirectory_IsNew.Npc_BaseCamp_Assistant
000535,7F0593BE,2131071934,Bool,CharaDirectory_IsNew.Npc_Goron020
000536,32E777A8,0854030248,Bool,CharaDirectory_IsNew.Npc_HatenoVillage031
000537,3B506631,0995124785,Bool,CharaDirectory_IsNew.Npc_HighMountain001
